step,parameter_norm_total,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm,parameter_group_norm_decay,parameter_group_norm_no_decay
38600,40.402504931683,5.171690265714494,20.149445028681416,5.34039356280598,4.9405313578154875,28.23584738991396,18.18931405998595,0.05873095857308445,1.507553155588079,4.0369352783242345,,19.177242225465296,35.56115556868899
38650,40.65975849432513,5.187132455602984,20.16066415936415,5.261224564651531,4.75711208846681,28.278728341522964,18.730692058777844,0.05526031845682734,1.486349264785632,4.099884091304601,,19.639586777516765,35.60200264065539
38700,41.03028566667167,5.171787507288378,20.169923232018622,5.2082773001029485,4.690685847167107,28.371049757454834,19.400954368018162,0.05441663176606415,1.4523293153767705,4.166143323388674,,20.25641010017991,35.68139839947437
38750,41.00178630534399,5.171640992599657,20.159862726519016,5.154099976027472,4.611576058756725,28.39114719061607,19.35876504776283,0.05340895563838622,1.460048686856584,4.146751325295205,,20.17796909497195,35.69308117032559
38800,41.253679687451715,5.170643131648908,20.16614254314091,5.122402697627835,4.5481837600528525,28.46839740206225,19.784265059772988,0.05201332224839034,1.4357120735068547,4.1954115694462635,,20.569980293576055,35.7595022123737
38850,41.50866457811539,5.1576641738083575,20.172229241136687,5.080704205275237,4.498237733903699,28.549953679862103,20.207456969147067,0.051373161717970385,1.4039023825168482,4.241043675315661,,20.957789743395747,35.82932156949259
38900,41.71674074467485,5.141978187307186,20.177520914589717,5.0386014275059345,4.449180536047343,28.624766428233862,20.54199485726083,0.05100187160106735,1.3722913946310424,4.277249815477156,,21.259099573834334,35.89341365303963
38950,41.8853634624262,5.12627274483914,20.182474661221693,4.998278728051997,4.404313931766287,28.693923741017738,20.80172102615711,0.05075344082292052,1.3413994537868799,4.305480171778869,,21.488979179775008,35.95285032081246
39000,42.01854813056756,5.110840900874431,20.187244897115676,4.960269207134484,4.361347058702995,28.757983918295785,20.995836988692048,0.05050426840082813,1.310991588047879,4.326564162380751,,21.65580064254375,36.00811971668646
39050,42.121282624945046,5.0943617865435415,20.191825151051173,4.924390253513685,4.319630947584382,28.81768024665068,21.134774816959403,0.050210814799550044,1.2812913920170186,4.341619976056014,,21.769138313346666,36.05977075724248
39100,42.19923046930668,5.077948043122339,20.196293021437686,4.89128134577969,4.2801651830081955,28.87369771682173,21.228674986444002,0.04993286669372529,1.252359737966729,4.351647635195778,,21.839329383551764,36.1084303768302
39150,39.886918756220346,5.672853302799457,20.0716847129653,6.289589030873788,5.557895802075439,28.356537806028292,16.26001038322712,0.08855726948060404,1.7244651050276123,3.7417327314678297,,17.93356310662967,35.62798902781146
39200,40.003993924593885,5.608048862597598,20.058642304607393,6.370730062614848,5.509281744026054,28.348031265770537,16.56317496544735,0.07795198630637996,1.7173364968875129,3.831036043536643,,18.22179019438243,35.613001727330605
39250,40.28632171828008,5.527622734748194,20.053809948830448,6.393069577225457,5.42356289018078,28.4034463206179,17.17624121568794,0.07433206775740404,1.680276951375899,3.9221877704815813,,18.75056304190543,35.656753963313804
39300,40.55628237026468,5.477452417059747,20.049099533960273,6.384159287258312,5.332050635917973,28.46747966779568,17.734927419589447,0.0673864715516589,1.6479288577653317,4.001205959769183,,19.230274642239305,35.7072622428644
39350,40.74631474845284,5.437733462093123,20.04248471146123,6.3286586945583485,5.23009392250229,28.520628750534055,18.13966598471109,0.05910097100615816,1.6175075355029456,4.061114839646826,,19.554136549091037,35.747697959441915
39400,41.0061195623715,5.395562241997443,20.041474623356713,6.244295101005467,5.163287719972699,28.59112724966955,18.65505612846664,0.056601360912186635,1.5830873496460425,4.13584784007115,,19.985971807535726,35.805904156603745
39450,41.097174942966824,5.3658879939727635,20.034370663334116,6.161380698771951,5.093413727293962,28.63437841333702,18.84442190038537,0.049938662512109724,1.5693833087630231,4.1711184618478665,,20.115806251936963,35.837579816825716
39500,41.061025952758214,5.370142682804786,20.031149473659173,6.074397042572805,5.034321373892064,28.65717500460781,18.77862026753625,0.052015965675352,1.548901637827947,4.172255883270927,,20.00930209609664,35.85576218573838
39550,41.21749557139526,5.334827664313498,20.030196467771745,5.997480851640691,5.019480257586048,28.71504801763691,19.06087185348249,0.05123343593917666,1.523708943754241,4.225244789373217,,20.245354381517256,35.90275152609849
39600,40.8921317525037,5.327696219981465,20.01336217966062,5.936010984903555,4.994381049288495,28.677297409697246,18.458969529124204,0.04685081583748862,1.555192670334327,4.1863583216070035,,19.646433151716096,35.863408980174654
39650,41.17808519776647,5.294157878953259,20.016835992792494,5.860515920146645,4.947143981844143,28.754430342623085,18.99760002232784,0.046558169242078895,1.5202259616478357,4.25131317862898,,20.11885246153849,35.92863031323851
39700,40.86025732708782,5.336573869944116,20.011091643266383,5.783350072545865,4.901891521021858,28.727043589401028,18.38815292188559,0.05395331408635309,1.5340354396210385,4.175974605965092,,19.5028806757873,35.90540731118137
39750,40.88145833099677,5.317110619864072,20.008770082435763,5.7463072687168815,4.870455680012951,28.75329315522189,18.417291336401195,0.05356457148940871,1.5336644322997632,4.198359294018347,,19.51025205921367,35.92552991752486
39800,40.99277146108932,5.289866988182825,20.0038195580472,5.700615402338839,4.825091789384558,28.801757764401263,18.62188676700092,0.04491363091359262,1.5237007889826195,4.225363563684325,,19.674375631629825,35.96284548762277
39850,41.28321428261524,5.254270656706072,20.00674635709618,5.629898936119646,4.791263998829333,28.883130369476994,19.156219323355387,0.044297490565568726,1.4887634819751856,4.284881697105764,,20.14957152994554,36.031910144536255
39900,41.53851221287077,5.220135837830394,20.00973866015902,5.562155124543191,4.743006175165673,28.95970942225436,19.61645067342267,0.0436225349461409,1.4532206811075927,4.3348817885407716,,20.553443112313005,36.09714632886826
39950,40.876626571583536,5.263899030886821,19.999510825570116,5.563525390215125,4.689187064388106,28.868609753479568,18.3542572838654,0.041932995294340095,1.5081579925276813,4.209103831373982,,19.327179521929267,36.01886632863126
40000,40.765581062209826,5.267158639911976,20.00238033599359,5.5394354266572945,4.599255469217966,28.856941737428233,18.14940756885939,0.04057598405914562,1.5174479587399199,4.210409495851434,,19.104746543434302,36.01168225521734
40050,41.10688752777012,5.235013392676849,20.010552850465594,5.488980030682588,4.555506496142073,28.9441307976434,18.78394976646472,0.04027525280567685,1.481779855700404,4.274377183570461,,19.685250450964226,36.08693831434797
40100,41.390659023517486,5.207873744064131,20.016704112327687,5.4335578411609555,4.526963849015989,29.026322316956186,19.288985585607286,0.04001017339557086,1.4467501717054145,4.323455839957439,,20.14477155704758,36.15763865790265
40150,41.17792469536344,5.2486732668098925,20.018237789048747,5.392988555978268,4.476224795698307,29.0229686619676,18.854515301120085,0.0417405808604532,1.4499000991819346,4.27700166266483,,19.704674656512626,36.157257624134196
40200,41.33526333822439,5.232036859831216,20.02240672147625,5.357913009727862,4.4831235247154115,29.08290807569364,19.107476086009637,0.04086665974749096,1.4340521446841688,4.307902750249968,,19.937736062725293,36.20898612131333
40250,41.575532401536044,5.2068820417665975,20.028169029851114,5.309879249563241,4.459357888102998,29.158021415804395,19.524080243276835,0.04060496520037027,1.4014733508990043,4.342733035772118,,20.315507682630027,36.27402710022936
40300,41.76836762444132,5.182745557969731,20.033296205204923,5.26012813539173,4.430020013079479,29.226086750051284,19.849279530107193,0.04040921546937115,1.3690183478511233,4.367471992127331,,20.603336288732926,36.33316759909406
40350,40.36080392638398,5.3181701493446925,20.022901871343063,5.547142369819936,4.473166581706667,28.95297635995864,17.07993704132745,0.04960794526716656,1.5132003172457515,4.089453163207725,,18.038663060214795,36.10541688699986
40400,40.2315502766267,5.331525382097064,20.01754367032926,5.545773431913281,4.4593577278174115,28.924788213700513,16.822748882650263,0.04675757171224492,1.540699644033322,4.0969196995697,,17.801211873166118,36.079003499367765
40450,40.6421999371004,5.30852211999378,20.028455543801805,5.489887711834235,4.411482485409562,29.020974068258635,17.63281376156953,0.04576025542583019,1.5060728673016777,4.1791776520957304,,18.547100427107683,36.163427402197726
40500,40.96816230170678,5.290654048770022,20.038483472479278,5.453881093981929,4.390420622791708,29.107338338900565,18.233788384235833,0.04542017460767321,1.4713333322884736,4.2382545018888065,,19.10647744019189,36.23993435709325
40550,41.21326533460848,5.2700921521661925,20.04602428088403,5.422384343759258,4.367577385718121,29.182030548506987,18.667578601243672,0.04539686233086061,1.4371859873521446,4.278005654751657,,19.503618910027335,36.306226586541115
40600,41.396271394125,5.248482407667806,20.05216495626938,5.390231332745843,4.338786200694811,29.24744856986894,18.979694830326945,0.04534433588575371,1.4038608131105037,4.303579186248172,,19.78101577249002,36.364305305402894
40650,41.5346830354645,5.2275355374816845,20.05784327801509,5.358905802276825,4.313162022767891,29.306358134363382,19.203242155056262,0.04523133371010543,1.3714612953375453,4.319069777125001,,19.973862691376873,36.416681672586876
40700,41.63955343983854,5.208626636498136,20.06341544444851,5.326411379992757,4.292065590072291,29.360263361681188,19.36088243349616,0.04513991056165315,1.3398645596775145,4.32705289949794,,20.104160164112937,36.46471108846009
40750,41.718374037167195,5.191165186313131,20.06897619812212,5.294329649722093,4.270641755216048,29.410040048323236,19.468775768506646,0.04498803302723264,1.3090137750218602,4.32934136752954,,20.18659086793164,36.50923556356289
40800,41.22768310963952,5.31857322281035,20.062458061888773,5.351678326761599,4.334750504066153,29.346942943605637,18.458797805450914,0.0613198443321182,1.36587276667367,4.202647027287582,,19.253953509132906,36.455550041893545
40850,40.049530325407794,6.23017255160455,19.99240285862895,6.526300207424904,5.663224122675934,29.003205328757694,15.211221951636622,0.16330202714811182,1.8932084867608072,3.8224150493816262,,17.23782316597339,36.14999767336631
40900,40.07390099096493,6.176335332914772,19.988528516306673,6.533356243081164,5.588811854312301,29.02586363925779,15.27200802716871,0.14705731205771674,1.8594220309957765,3.8852957636271896,,17.262212120164207,36.16536427788494
40950,40.301196198991214,6.111255525229952,19.98891714046858,6.82996964177112,5.499874318134577,29.07494503847594,15.66663299191512,0.13476164661364276,1.8375240450022854,4.024249755233976,,17.700463189959255,36.206077085628614
41000,40.607214761381925,5.998256234769689,19.976357537894337,6.875083217482802,5.387109698123322,29.14605917099453,16.35989151596496,0.12710155747191584,1.8131425082357058,4.145090592011839,,18.28353415126192,36.25821658075081
41050,40.73051404964961,5.914669747133992,19.967298568706376,6.799906004735547,5.309617644648751,29.1863432877805,16.668773711744326,0.1145547107768714,1.7893542866175909,4.238174144990746,,18.503867959448314,36.28473019450477
41100,41.029882514662475,5.855622207669401,19.96336223517099,6.7541491764753765,5.243859350137036,29.264684244921035,17.301039689720554,0.10261675346723684,1.7658553985966439,4.316715212547613,,19.037316901455128,36.34600149068088
41150,41.32413723612695,5.805568673219897,19.959041102841763,6.704785721183658,5.18186033447231,29.34291246443388,17.904893589345967,0.09030751642593511,1.7445434118728709,4.3780392127326895,,19.548480904060032,36.407982814952184
41200,41.41124188850009,5.7736127612601456,19.950082007920695,6.659973979474812,5.106194215158955,29.384788140155827,18.0932339065929,0.08314953676928616,1.735141513680199,4.390169516024034,,19.67757352316929,36.43739912491192
41250,41.72197353754198,5.726097809425779,19.94952156046722,6.602541344196253,5.042988055113181,29.47149710547325,18.700157966356272,0.07843519775161718,1.7055787189857938,4.443645808945787,,20.19429798505299,36.509086605367685
41300,41.94115376044985,5.686761142809601,19.949467116387694,6.542779613200271,4.973645185422927,29.54375436969726,19.116225085581263,0.07300604816604211,1.6814335287172866,4.483162317263106,,20.5371800145979,36.568902305178604
41350,41.824833232186606,5.683118614718218,19.942815285404762,6.542659975468464,4.905741407363843,29.549837032601054,18.882065002544852,0.06442285992554853,1.7021802216716242,4.450105916428154,,20.295332922437726,36.57070051923585
41400,42.02719258667746,5.635934055573602,19.943026076851027,6.4856199227272855,4.829005587154743,29.620554388856668,19.264732205474022,0.06256292047813775,1.6761398343547416,4.482611524426362,,20.604229834277668,36.629914409590675
41450,41.9569220094854,5.654109209830843,19.939883042304928,6.422903751567267,4.779708456619049,29.641934577512366,19.114125214323295,0.05982827723069008,1.683487194607282,4.459185521691011,,20.428115148387416,36.64799334198621
41500,42.22031776531255,5.600282614448266,19.941415035501322,6.35618982320099,4.7115692890525835,29.726705603226183,19.605022212362968,0.05824578228903946,1.6489539948466405,4.491729641647017,,20.838647541037453,36.719286497212615
41550,42.27757819419721,5.5774036955318795,19.939428489405234,6.304294822544167,4.655869572874681,29.77241429118269,19.701390892304694,0.05613977961018735,1.6398125001516124,4.47778184847484,,20.888138276800355,36.75703058321942
41600,41.905962029376695,5.594614463116499,19.930186505031354,6.287019343203683,4.649586561908024,29.72866630805524,18.980670881565697,0.06166339233976493,1.688349064476444,4.420243043695015,,20.198503915886686,36.71689111522749
41650,42.19339468255633,5.541850345737723,19.932968410894986,6.208609571208795,4.609374483554221,29.818323526677936,19.513253986364326,0.060662837675339754,1.6495790870959757,4.453062289467629,,20.652952347569546,36.79318026709562
41700,42.458807637486444,5.497018040786464,19.935803922461268,6.134018039727286,4.573076433097909,29.905035159764292,19.989799387793166,0.059855091158530535,1.609892374553607,4.478739966366681,,21.06045843877839,36.86743056337891
41750,41.2242362808132,5.699155621954526,19.91410674357939,6.160218865336421,4.5580001007429765,29.677627224233664,17.59210369462819,0.07464585912726754,1.8110956949732608,4.258246548452134,,18.829967363491214,36.67246904731356
41800,41.45198075648077,5.6356454291959,19.91160534029658,6.116383590809302,4.535750079735847,29.747278649369296,18.040285968626346,0.07175991377499769,1.7961510733843535,4.297347083012888,,19.217777967984336,36.72796915987744
41850,41.53866793942452,5.60467806883164,19.90490176864056,6.097845761225743,4.5203964042239315,29.794926533560723,18.188175227775986,0.04907058267418203,1.7973650783541981,4.294811116306101,,19.335177170708036,36.76427420688603
41900,41.77244757452827,5.555231329019129,19.9057805827036,6.044569671992368,4.485909562796457,29.871850706908567,18.62764078234349,0.046035094421757586,1.768833080563093,4.3277151069849955,,19.713933372214225,36.82795415662688
41950,42.06418910478245,5.50707887830124,19.908945183392042,5.981862673330665,4.440997416208572,29.9614930352942,19.16931359333593,0.045318195539062175,1.7265313448396677,4.365803144348373,,20.18641420319125,36.90399282814933
42000,42.31981327566394,5.464493332307127,19.911992728127036,5.920927551749483,4.4081571020064,30.045995719616176,19.62647075768517,0.044864026163775675,1.6847492125321057,4.396432180618468,,20.584624801067687,36.976206099143425
42050,42.54092510288778,5.425524928823668,19.914931981899464,5.861529902939508,4.383876797473535,30.125332582608454,20.008383389935265,0.04453627798371566,1.6438956414129786,4.420194337666255,,20.91532299505147,37.04429203834485
42100,42.73014062722324,5.389719480549656,19.917857360861962,5.805453873967022,4.363914955405952,30.19977089930499,20.323683374958076,0.04431618983280002,1.6039937784091607,4.43787374909735,,21.18564124028055,37.10840232697169
42150,42.88944077562873,5.356478904000158,19.920796655445024,5.7534371168170075,4.346455465451623,30.269442279193548,20.578781984301774,0.04412122689805982,1.5651671840059584,4.4500912116324605,,21.400891511776024,37.16861542413649
42200,43.020745738341965,5.325474724902323,19.923828279136867,5.703692791920424,4.3309298180303655,30.33449998360638,20.779595381491873,0.04392701755336046,1.5274111976918385,4.457297046867349,,21.565815662784722,37.22499373649186
42250,41.33038951481569,5.586576784278821,19.905693253818303,6.267933362045262,4.580374443145815,29.967020434025752,17.387040599942,0.04406252285192789,1.7288916469872768,4.143104191772392,,18.58423150240007,36.91649274933343
42300,41.24566544703269,5.536340159208316,19.894955895289872,6.140437631308163,4.522674764692339,29.95398570528131,17.287062910800007,0.03960495190254362,1.740968762838592,4.179554988732085,,18.426644710160886,36.90072740331885
42350,41.608921086504154,5.468058157288262,19.89738032109816,6.001675994811967,4.526834767039022,30.05974369857235,18.011206371806818,0.03834812065527171,1.7022023244502227,4.253686994931272,,19.058460988510227,36.98753004368315
42400,41.89547363494534,5.419909247311114,19.90050193403999,5.945521034419603,4.482845903909623,30.149782672689405,18.549651806322252,0.03828358900045221,1.6620747285641508,4.303167957324267,,19.53214762958528,37.06380876370488
42450,42.1182255673871,5.382500043082592,19.90346580647983,5.878277823641107,4.4295501249602784,30.22828454887763,18.95930472312928,0.03838113051178256,1.622979372337121,4.337124062528159,,19.88077848890745,37.13084393897202
42500,42.2980507047779,5.3500962160865715,19.90637402989246,5.811943611104987,4.380984967627261,30.29968501011398,19.278632566724372,0.03858009198892502,1.5849260695976501,4.360740147599029,,20.146676991653237,37.19188755115761
42550,42.44333223612326,5.320290171891723,19.909253913142823,5.747876620739837,4.3427422014679795,30.365410371665135,19.52553076739836,0.0388300636522079,1.5477940007464148,4.376460225835742,,20.347097774979858,37.24824913256125
42600,42.56039408301623,5.292137471606718,19.91208620854676,5.685824878803457,4.311959802355312,30.42631634556856,19.71511067622806,0.039030773686577494,1.5115793567475053,4.385765101728355,,20.495097535768554,37.30064505475712
42650,42.65422925141651,5.265573204190087,19.91480596864474,5.626037702644177,4.284602806002689,30.483183861599834,19.85871436247385,0.0392223825416088,1.4761952403327463,4.390178630177208,,20.600421882739205,37.34977766045677
42700,42.72915173734843,5.240377797375158,19.917475321174404,5.568525598317447,4.260884329774901,30.53664074023268,19.965084832869895,0.03943211239350417,1.4417356620345598,4.3906965576426025,,20.67143551921963,37.39615169730826
42750,42.78853362087607,5.21694777074524,19.920182979377305,5.512639067681417,4.239662823677116,30.58708767245212,20.041299116201092,0.03962849147801435,1.4083054630322804,4.388159962835102,,20.714685173425906,37.4400911803202
42800,41.042604716156866,5.8163569498536,19.89852613716443,6.487042646195065,4.998212439674471,30.100389130181192,16.195121369735308,0.10136803831404521,1.8295783047930922,3.997147380339745,,17.698311060006542,37.03059799017499
42850,41.23251197142891,5.7007173489497776,19.893766825985217,6.426592222739897,4.957809678069066,30.163077025195253,16.606098773156052,0.094742415628099,1.8000030655967718,4.142007122187527,,18.034286152616495,37.07943589699786
42900,41.545879502430004,5.614257942363851,19.89024792212192,6.323623074044592,4.981041574419779,30.25618002329687,17.249248505505587,0.09328848107399382,1.7603546450030583,4.247200279143251,,18.590492684682282,37.154457140041856
42950,41.70441251744831,5.560744554172799,19.87795198172425,6.246130186936282,4.877995890780416,30.307985929170904,17.61637755522541,0.06502193185250517,1.7483026344290544,4.29215831652679,,18.87104783599376,37.19061140929435
43000,41.98441368590472,5.514024184336102,19.87918562163391,6.160343189657122,4.818565291146517,30.389942308847328,18.179677396422054,0.0635467086630264,1.7089940320432557,4.354554698953474,,19.350728102729494,37.25909706962071
43050,42.2186580874944,5.478440587937987,19.88154247299893,6.07809243159732,4.76270335759831,30.464862027109117,18.633846094324458,0.06235351353889744,1.669653668673391,4.402252550261018,,19.73337160474409,37.32303760169898
43100,41.591192234118196,5.581849934874477,19.890582751369905,6.3080751618511925,4.61406110143586,30.33357565637,17.333130979754152,0.048554589817428356,1.7605549465897012,4.2764957085544,,18.5615286537884,37.21957718042973
43150,41.7613925848396,5.515760008525256,19.88464762263063,6.180092171138798,4.630419304432496,30.39912723022697,17.68232678410157,0.04667653420578982,1.7361547732341467,4.332290380834977,,18.839505572845205,37.27045667007355
43200,41.99674230372447,5.47130883193195,19.88653853871716,6.084706068033938,4.5905984821399635,30.47692802564882,18.146842292040404,0.045820681056128035,1.6970300537202787,4.38023387386779,,19.22824941466984,37.33631996558698
43250,42.19475706947964,5.435915644416818,19.889437107546314,5.998575420886477,4.551256158077937,30.548569165969784,18.52261219513512,0.0450523334459751,1.6575202362351238,4.4170299344644395,,19.539871961711636,37.39773960913036
43300,42.35951486792395,5.404002450790184,19.89214101205128,5.916500155441054,4.52545117522662,30.61470309880501,18.822979404285757,0.04442208226016822,1.6183676464434567,4.4449537953845315,,19.78592161102727,37.45458324221689
43350,42.49580934903722,5.374779898995749,19.894857419325795,5.837853153853061,4.504282044310333,30.675981583331353,19.06243878875656,0.04373469392279749,1.5799883953562275,4.465469809799594,,19.97771637036946,37.50712813392664
43400,42.61033726958044,5.347896901130671,19.897650704434263,5.762893516937282,4.490514913807166,30.733431071118538,19.254932118017965,0.04299544264136452,1.5426464358793286,4.48005230114823,,20.128392656443534,37.556472828201336
43450,40.96693725473778,5.779919526325979,19.878026804084048,6.368141322092002,4.835087696859404,30.322318515026055,15.699917868647965,0.08168577202395384,1.9114293133206028,4.027974174485336,,17.135035850743584,37.21129525328773
43500,41.16791820637598,5.677093754084475,19.87474660592217,6.298569539814204,4.784918336721723,30.378367660764997,16.160114808177745,0.07442084578332991,1.8948254787353005,4.171892515916786,,17.512916043090563,37.257150469601456
43550,41.490476003954875,5.593891546331256,19.87321418231728,6.2108066160114985,4.8467629332519335,30.473621399618604,16.813133721523315,0.0714462179502344,1.85066264204849,4.290102701788679,,18.098471561810477,37.335036174632165
43600,41.78827486099847,5.543409814803192,19.876190110798934,6.14744407922373,4.852849554327058,30.56183235253105,17.397949828208287,0.06975869715119457,1.8086124938850543,4.374491085924464,,18.622672754593808,37.4093033259598
43650,42.04941109001057,5.507274406722232,19.880127177306942,6.088771669583063,4.872243427557393,30.643870434034035,17.885986811938963,0.06853397875457216,1.7675769119961195,4.439279684519719,,19.064878508443098,37.47910591883175
43700,41.27162330809655,5.709024724315798,19.871244889225146,6.225834626302326,4.889247721684341,30.46562876308185,16.22963563091407,0.07303213435280727,1.9232569726246718,4.238152184549262,,17.601843399563933,37.329907573186496
43750,41.55895737660387,5.644868105100307,19.87029917611286,6.137080822008702,4.851771163000429,30.54867634916985,16.845243987998334,0.07052981273492737,1.8893343144755237,4.323394293412944,,18.127897520644456,37.396875132975886
43800,41.82376345076791,5.598078992493265,19.873469503285886,6.070358810262404,4.8172402565353,30.630201638503053,17.377375496963463,0.06891042773056007,1.8471572135914116,4.390863344543172,,18.588939426852853,37.46569791383294
43850,41.71092060140179,5.605239263348191,19.871554516026233,6.0250413986441105,4.7284684942437325,30.625922747364157,17.15864891019399,0.04369614303132198,1.8880446477056203,4.348675048996628,,18.34154284316797,37.461829954617514
43900,41.86837203724692,5.565096723965492,19.87187363641902,5.950309405486948,4.711855060276261,30.688141511247125,17.462269209450877,0.04222235325486744,1.8624923994994687,4.396318633512928,,18.59444173151222,37.51276201165034
43950,42.07049286126893,5.5298944954225755,19.875399034212684,5.877836513836726,4.6888386618984494,30.76018502524786,17.847184498094506,0.04155636143623286,1.8195750896755811,4.444932156404095,,18.92357554856672,37.57425525606286
44000,42.233184678174524,5.498506823080928,19.879016909323493,5.805770915744856,4.665194501554879,30.825716218664137,18.146409287474395,0.04107642745768626,1.7774920204470135,4.481502678222602,,19.172354900206415,37.63060849416771
44050,42.361345831852915,5.469067797220852,19.882494019906634,5.734692551753886,4.643610338417741,30.885681030946056,18.372393624503378,0.040594362657380874,1.736440209697584,4.508050718686724,,19.352693438986787,37.68231518023328
44100,42.461345195559716,5.441306852596788,19.885860539740904,5.665402788867778,4.6239213123559235,30.940911982159214,18.539827537307016,0.04007365403819459,1.6963865406403047,4.526428668337338,,19.478407561969032,37.73006062367658
44150,42.53968337972654,5.4157757373833775,19.889296630905353,5.5986529796384,4.605313994078613,30.992305348242333,18.662464658586597,0.039536200108070955,1.6571403320047677,4.538482945255935,,19.562695176044116,37.774669019020706
44200,42.601092440184786,5.3917232029710656,19.892786932540353,5.534553909268283,4.585799602417224,31.040636029040975,18.750841431056426,0.039066307022314284,1.6187086193792966,4.545514036643368,,19.61492067009441,37.81676829401307
44250,42.64810688953685,5.368588399319249,19.896277280187235,5.472749065186761,4.5650451707103405,31.086323676274652,18.810556883945445,0.03861191932869109,1.5809829789038048,4.548542894012619,,19.640052060261688,37.85669526426693
44300,42.68338281541707,5.346425272659101,19.89977111809555,5.413058442733156,4.543760238754782,31.1297456728313,18.846912539346818,0.03816970691555779,1.5439801827585893,4.548246514291504,,19.643307087511953,37.894744427600294
44350,42.709544445960816,5.3252612780243656,19.90323286646533,5.355382139427482,4.521914869619566,31.17126452929342,18.86526284219317,0.0377431320564039,1.5077397091738174,4.545293234026627,,19.62973822079167,37.93123467756742
44400,41.208669394308586,5.9015373095769394,19.88629217127875,6.544734956138683,5.140135038302604,30.71476329619868,15.350575631565432,0.08588182006710038,1.948877345780576,3.9704880425088693,,16.982403348620853,37.546669755840895
44450,41.339895249003916,5.845313537514905,19.87779329151876,6.601286152575272,5.178325492799464,30.738429706681313,15.612664979551237,0.0759001085952333,1.9457915390960645,4.111242487674242,,17.26042335990399,37.564141473425124
44500,41.686303898804276,5.745674760626313,19.880316058746473,6.6547384484469125,5.13480847731695,30.826375806791784,16.327208722033696,0.07335028883516141,1.9208844654399038,4.2799554142652445,,17.916822864177803,37.63954557639
44550,42.052264358159455,5.690203260425193,19.8851977929296,6.61697993914352,5.03503421953246,30.915398468255603,17.1071818251733,0.0732756346361691,1.8845048166155443,4.41397552776552,,18.59334069558099,37.718438719366155
44600,42.02279648076924,5.707064915103964,19.873507263498084,6.588928699999998,5.025816697392413,30.92284047386061,17.037405744620497,0.04738504856337925,1.9311200918832452,4.414634825939239,,18.52358221212601,37.71991948685416
44650,42.328596703120525,5.670126569309772,19.877719440027644,6.515121364683573,5.009801946951945,31.002095302777,17.66120857247569,0.045783862623305055,1.8920118545226658,4.501233724219711,,19.07063009018845,37.78916732105412
44700,42.58045372272037,5.641586747886048,19.88321598990205,6.457804263019236,4.966089542478535,31.070925499191723,18.163153613207882,0.04511702836920886,1.850637465982848,4.564046858246528,,19.505135116972635,37.8502938337521
44750,42.757097638590594,5.613359900275432,19.88829239616158,6.403774456166037,4.919462145906313,31.12767567127955,18.50704524982069,0.0445354770688901,1.8088795991825373,4.6031548086007845,,19.791493620896183,37.90074113694869
44800,42.86835100834893,5.584898978151808,19.892803794446355,6.346141607232244,4.874007481833897,31.174847863519528,18.71834332767637,0.043905391023688844,1.7677192221012876,4.623531265666066,,19.950899335888725,37.94281399506691
44850,42.92056232060344,5.555592172636513,19.896538625247775,6.282939616509827,4.826282758527574,31.213862842085412,18.813991851850624,0.04323725869135137,1.7266443214057967,4.627611454410716,,19.996652779428693,37.97773752523668
44900,42.92917053027246,5.526416965846209,19.899557676884964,6.213375891493842,4.775643990253614,31.24688646625267,18.82582874676235,0.042557006497748164,1.6856296925673575,4.619987696296638,,19.9591485209718,38.00718448839643
44950,42.91145078733726,5.497866094552515,19.90220184458516,6.140208561200514,4.722326125341768,31.276058064618514,18.787171210356494,0.041895755997509485,1.6450488264453382,4.6052538002054115,,19.871445209918644,38.03312074946347
45000,42.87837446179162,5.470111756494599,19.904685498656104,6.066725403892459,4.667667506711705,31.302735660387313,18.71818565012461,0.041280585605439415,1.6050358608012107,4.586339926281786,,19.754285834567415,38.0568415354169
45050,42.83630654582169,5.443673924428387,19.90716833568587,5.993451810586568,4.613561275477641,31.327662200392048,18.63061104174376,0.04071390345982205,1.565782359318255,4.5649086024865575,,19.619723388488836,38.07907053286346
45100,42.78915465398455,5.418266932954441,19.909604445695738,5.920873500501016,4.561770476417615,31.35138428510598,18.531651353931387,0.04016987567913227,1.5273622645178673,4.541965408421742,,19.47517676781127,38.10025256957113
45150,42.739936893268116,5.394090210446944,19.912024914876472,5.850096769048412,4.512390882934186,31.374282456538953,18.42689441910499,0.03966795962914407,1.4898239925665973,4.518270672773284,,19.326440911982594,38.12074090723036
45200,42.6905151560556,5.3710507348585,19.914412882887703,5.781017701746521,4.466052280462623,31.39663293914443,18.319954936264295,0.039215587890507574,1.4532028365443659,4.494399187270254,,19.177139466275587,38.1407578081562
45250,42.64198037018484,5.349039228121019,19.91678372874458,5.713988115257357,4.423032672997951,31.41857687909443,18.212936098586976,0.03879183210234366,1.4174424824214764,4.47062126398186,,19.02948201033531,38.16041541059995
45300,42.59486523044263,5.328122228735864,19.919146280663856,5.6486619688635225,4.383534983365958,31.44019357654587,18.10700319091951,0.03839035520411415,1.3825371320176967,4.447053917868779,,18.884524952820218,38.179801745240646
